-14.557,141.814,342.6,2018-09-22 00:00:00,09/22/18 - 342.6 - D
-14.563,141.857,341.5,2018-09-22 00:00:00,09/22/18 - 341.5 - D
-14.564,141.868,341.0,2018-09-22 00:00:00,09/22/18 - 341.0 - D
-14.566,141.879,332.0,2018-09-22 00:00:00,09/22/18 - 332.0 - D
-14.573,141.856,333.5,2018-09-22 00:00:00,09/22/18 - 333.5 - D
-14.576,141.878,326.3,2018-09-22 00:00:00,09/22/18 - 326.3 - D
-14.577,141.889,329.4,2018-09-22 00:00:00,09/22/18 - 329.4 - D
-14.585,141.877,334.7,2018-09-22 00:00:00,09/22/18 - 334.7 - D
-14.587,141.888,333.1,2018-09-22 00:00:00,09/22/18 - 333.1 - D
-14.595,141.875,361.2,2018-09-22 00:00:00,09/22/18 - 361.2 - D
-14.597,141.886,353.8,2018-09-22 00:00:00,09/22/18 - 353.8 - D
-13.861,136.751,324.5,2018-09-22 00:00:00,09/22/18 - 324.5 - D
-13.786,136.213,326.9,2018-09-22 00:00:00,09/22/18 - 326.9 - D
-14.621,141.849,333.2,2018-09-22 00:00:00,09/22/18 - 333.2 - D
-13.853,136.499,336.5,2018-09-22 00:00:00,09/22/18 - 336.5 - D
-13.855,136.51,331.2,2018-09-22 00:00:00,09/22/18 - 331.2 - D
-13.942,136.62,332.0,2018-09-22 00:00:00,09/22/18 - 332.0 - D
-13.967,136.632,324.9,2018-09-22 00:00:00,09/22/18 - 324.9 - D
-13.968,136.643,334.5,2018-09-22 00:00:00,09/22/18 - 334.5 - D
-13.978,136.641,324.0,2018-09-22 00:00:00,09/22/18 - 324.0 - D
-14.025,136.623,333.3,2018-09-22 00:00:00,09/22/18 - 333.3 - D
-14.043,136.609,333.3,2018-09-22 00:00:00,09/22/18 - 333.3 - D
-14.046,136.613,328.1,2018-09-22 00:00:00,09/22/18 - 328.1 - D
-14.06,136.577,333.3,2018-09-22 00:00:00,09/22/18 - 333.3 - D
-13.72,134.233,326.4,2018-09-22 00:00:00,09/22/18 - 326.4 - D
-15.3,145.141,328.6,2018-09-22 00:00:00,09/22/18 - 328.6 - D
-15.296,144.897,316.4,2018-09-22 00:00:00,09/22/18 - 316.4 - D
-15.298,144.915,324.4,2018-09-22 00:00:00,09/22/18 - 324.4 - D
-15.319,144.986,325.9,2018-09-22 00:00:00,09/22/18 - 325.9 - D
-15.321,145.004,320.0,2018-09-22 00:00:00,09/22/18 - 320.0 - D
-15.303,144.926,318.8,2018-09-22 00:00:00,09/22/18 - 318.8 - D
